,lat,lon
2966,37.7638222259,-122.413591696
2967,37.7605000726,-122.414845139
2968,37.7886989511,-122.420307356
2969,37.7853750846,-122.416261837
2970,37.7604330004,-122.41592985
2971,37.7914446364,-122.421720673
2972,37.7594801326,-122.418108926
2973,37.787965257,-122.418467748
2974,37.7638222259,-122.413591696
2975,37.785996305,-122.411328369
2976,37.7620990021,-122.415000537
2977,37.7636337703,-122.416230393
2978,37.7843944492,-122.416916142
2979,37.7578884408,-122.417817853
2980,37.7606096787,-122.480070771
2981,37.7870372044,-122.418274172
2982,37.7885381075,-122.4211325
2983,37.7636979309,-122.415155941
2984,37.760301234,-122.418120086
2985,37.7449299337,-122.496312388
2986,37.7605000726,-122.414845139
2987,37.7907880214,-122.419039119
2988,37.787965257,-122.418467748
2989,37.7842362878,-122.417710345
2990,37.7603656932,-122.417028392
2991,37.7853750846,-122.416261837
2992,37.7515249573,-122.405251766
2993,37.7645480851,-122.40643051
2994,37.7636337703,-122.416230393
2995,37.7932574954,-122.421231782
2996,37.7636337703,-122.416230393
2997,37.7674890283,-122.400879514
2998,37.7842362878,-122.417710345
2999,37.7635718956,-122.417332583
3000,37.7877570602,-122.420120319
3001,37.757188559,-122.417270976
3002,37.7870372044,-122.418274172
3003,37.7870372044,-122.418274172
3004,37.7586968166,-122.417964484
3005,37.7636337703,-122.416230393
3006,37.7620990021,-122.415000537
3007,37.7873381901,-122.423404604
3008,37.7636337703,-122.416230393
3009,37.7875490095,-122.421762502
3010,37.7620990021,-122.415000537
3011,37.7610079077,-122.49146666
3012,37.7844496613,-122.416075285
3013,37.7652491154,-122.41638971
3014,37.787965257,-122.418467748
3015,37.7605000726,-122.414845139
3016,37.7619674218,-122.417180449
3017,37.7844496613,-122.416075285
3018,37.7620990021,-122.415000537
3019,37.7886989512,-122.420307356
3020,37.7652491154,-122.41638971
3021,37.7652491154,-122.41638971
3022,37.7762075768,-122.4203321
3023,37.7610817999,-122.418262236
3024,37.787965257,-122.418467748
3025,37.7905770711,-122.420691681
3026,37.7661903022,-122.411586687
3027,37.7634954373,-122.418486297
3028,37.7840280452,-122.419366295
3029,37.7914943052,-122.420874632
3030,37.7636337703,-122.416230393
3031,37.7907880214,-122.419039119
3032,37.7870372044,-122.418274172
3033,37.7907880214,-122.419039119
3034,37.7887480807,-122.419486234
3035,37.7636337703,-122.416230393
3036,37.7603656932,-122.417028392
3037,37.7653161356,-122.415308389
3038,37.7605000726,-122.414845139
3039,37.7870372044,-122.418274172
3040,37.7844496613,-122.416075285
3041,37.7636337703,-122.416230393
3042,37.7844496613,-122.416075285
3043,37.7652491154,-122.41638971
3044,37.7562822237,-122.417802963
3045,37.7636979309,-122.415155941
3046,37.763479279,-122.417902522
3047,37.7622630617,-122.412179604
3048,37.7578884408,-122.417817853
3049,37.7917052018,-122.419225511
3050,37.7571005796,-122.417812559
3051,37.7861007452,-122.418090767
3052,37.7604330004,-122.41592985
3053,37.761222333,-122.415932937
3054,37.7620990021,-122.415000537
3055,37.7861007452,-122.418090767
3056,37.7620347867,-122.416078424
3057,37.7605000726,-122.414845139
3058,37.7605000726,-122.414845139
3059,37.7572322279,-122.415629332
3060,37.7849590112,-122.419549569
3061,37.7604330004,-122.41592985
3062,37.7851670876,-122.417903978
3063,37.7889098399,-122.418658295
3064,37.7620347867,-122.416078424
3065,37.7905770711,-122.420691681
3066,37.7636979309,-122.415155941
3067,37.7657184395,-122.409529913
3068,37.7634954373,-122.418486297
3069,37.7652491154,-122.41638971
3070,37.7877570602,-122.420120319
3071,37.7605000726,-122.414845139
3072,37.787965257,-122.418467748
3073,37.7636337703,-122.416230393
3074,37.7578884408,-122.417817853
3075,37.7586968166,-122.417964484
3076,37.7870372044,-122.418274172
3077,37.7905770711,-122.420691681
3078,37.7605000726,-122.414845139
3079,37.7610079077,-122.49146666
3080,37.7636979309,-122.415155941
3081,37.7889098399,-122.418658295
3082,37.7603453746,-122.416472035
3083,37.7646048757,-122.405466576
3084,37.7844496613,-122.416075285
3085,37.787965257,-122.418467748
3086,37.7620990021,-122.415000537
3087,37.7887345764,-122.406886504
3088,37.7644357772,-122.478325616
3089,37.7853238292,-122.417107256
3090,37.7619029613,-122.418272166
3091,37.7652491154,-122.41638971
3092,37.7851178564,-122.404956956
3093,37.787965257,-122.418467748
3094,37.7914943052,-122.420874632
3095,37.7622643357,-122.419331148
3096,37.7886989512,-122.420307356
3097,37.7626869632,-122.418415888
3098,37.7844496613,-122.416075285
3099,37.785996305,-122.411328369
3100,37.7636337703,-122.416230393
3101,37.7853750846,-122.416261837
3102,37.7905770711,-122.420691681
3103,37.7891095539,-122.417019321
3104,37.7872450378,-122.41664237
3105,37.75778823,-122.407282308
3106,37.7619674218,-122.417180449
3107,37.7596123169,-122.415921585
3108,37.7638222259,-122.413591696
3109,37.7588312135,-122.415781282
3110,37.7620990021,-122.415000537
3111,37.7874861572,-122.418368839
3112,37.7884881521,-122.421949488
3113,37.7853750846,-122.416261837
3114,37.7634954373,-122.418486297
3115,37.7702994621,-122.42451817
3116,37.7780245675,-122.41544416
3117,37.7866181601,-122.421572274
3118,37.7851670876,-122.417903978
3119,37.800159145,-122.422689341
3120,37.789829767,-122.418844748
3121,37.7620990021,-122.415000537
3122,37.7604330004,-122.41592985
3123,37.7652491154,-122.41638971
3124,37.7571005796,-122.417812559
3125,37.7754207067,-122.403404791
3126,37.7638222259,-122.413591696
3127,37.7905770711,-122.420691681
3128,37.7619674218,-122.417180449
3129,37.7612794105,-122.414987729
3130,37.7844496613,-122.416075285
3131,37.789829767,-122.418844748
3132,37.7844496613,-122.416075285
3133,37.7844496613,-122.416075285
3134,37.7914943052,-122.420874632
3135,37.7653161356,-122.415308389
3136,37.7874861572,-122.418368839
3137,37.7616441977,-122.412051228
3138,37.7242085323,-122.460301751
3139,37.7604330004,-122.41592985
3140,37.7883284462,-122.422776131
3141,37.7605000726,-122.414845139
3142,37.7797376339,-122.407163047
3143,37.790577071,-122.420691681
3144,37.7652491154,-122.41638971
3145,37.784286048,-122.416893711
3146,37.7636337703,-122.416230393
3147,37.7618358012,-122.419360353
3148,37.7530422086,-122.504883711
3149,37.7651098786,-122.418701003
3150,37.7844496613,-122.416075285
3151,37.7930977033,-122.422055427
3152,37.7907880214,-122.419039119
3153,37.7870372043,-122.418274172
3154,37.7905770711,-122.420691681
3155,37.7620990021,-122.415000537
3156,37.7905770711,-122.420691681
3157,37.7656088992,-122.409519465
3158,37.7638222259,-122.413591696
3159,37.7851670875,-122.417903978
3160,37.787965257,-122.418467748
3161,37.7604330004,-122.41592985
3162,37.7444287583,-122.408692078
3163,37.7620347867,-122.416078424
3164,37.7578884408,-122.417817853
3165,37.7594801326,-122.418108926
3166,37.7870631862,-122.41763416
3167,37.7870372044,-122.418274172
3168,37.787965257,-122.418467748
3169,37.7853750846,-122.416261837
3170,37.7604330004,-122.41592985
3171,37.7898297669,-122.418844748
3172,37.7636337703,-122.416230393
3173,37.7634292328,-122.419515708
3174,37.7914943052,-122.420874632
3175,37.7853750846,-122.416261837
3176,37.7604330004,-122.41592985
3177,37.7620555366,-122.41663371
3178,37.7611637256,-122.409162583
3179,37.7604330004,-122.41592985
3180,37.7881786971,-122.416829148
3181,37.7652491154,-122.41638971
3182,37.7604330004,-122.41592985
3183,37.7914943052,-122.420874632
3184,37.7844496613,-122.416075285
3185,37.7844496613,-122.416075285
3186,37.7636337703,-122.416230393
3187,37.7605000726,-122.414845139
3188,37.7604330004,-122.41592985
3189,37.7604330004,-122.41592985
3190,37.7870372044,-122.418274172
3191,37.787965257,-122.418467748
3192,37.7620990021,-122.415000537
3193,37.7844496613,-122.416075285
3194,37.7604330004,-122.41592985
3195,37.7907880214,-122.419039119
3196,37.7604330004,-122.41592985
3197,37.7914943052,-122.420874632
3198,37.7914943052,-122.420874632
3199,37.7820747248,-122.482203894
3200,37.787965257,-122.418467748
3201,37.7844496613,-122.416075285
3202,37.7853750846,-122.416261837
3203,37.7605000726,-122.414845139
3204,37.7604330004,-122.41592985
3205,37.7620990021,-122.415000537
3206,37.7894107633,-122.422139511
3207,37.787965257,-122.418467748
3208,37.760301234,-122.418120086
3209,37.7844496613,-122.416075285
3210,37.7580774437,-122.414683321
3211,37.787965257,-122.418467748
3212,37.7914943052,-122.420874632
3213,37.7917052018,-122.419225511
3214,37.7587640201,-122.416872884
3215,37.7907880214,-122.419039119
3216,37.7874861572,-122.418368839
3217,37.7870372044,-122.418274172
3218,37.7620990021,-122.415000537
3219,37.7604330004,-122.41592985
3220,37.7596123169,-122.415921585
3221,37.796204621,-122.423682814
3222,37.7842362878,-122.417710345
3223,37.760279276,-122.417566721
3224,37.7604330004,-122.41592985
3225,37.7620990021,-122.415000537
3226,37.7604330004,-122.41592985
3227,37.787805224,-122.419295456
3228,37.7571677817,-122.416720982
3229,37.7634954373,-122.418486297
3230,37.787965257,-122.418467748
3231,37.7594884557,-122.417970955
3232,37.7636337703,-122.416230393
3233,37.7578884408,-122.417817853
3234,37.7620347867,-122.416078424
3235,37.7652491154,-122.41638971
3236,37.7604330004,-122.41592985
3237,37.7870372044,-122.418274172
3238,37.7844496613,-122.416075285
3239,37.7870372044,-122.418274172
3240,37.7870372044,-122.418274172
3241,37.7909741244,-122.41739283
3242,37.756413769,-122.415617252
3243,37.7754207067,-122.403404791
3244,37.7854378472,-122.417885441
3245,37.7578801214,-122.417955822
3246,37.7815262717,-122.409504309
3247,37.7653161356,-122.415308389
3248,37.7844496613,-122.416075285
3249,37.7620990021,-122.415000537
3250,37.7870372043,-122.418274172
3251,37.7844496613,-122.416075285
3252,37.7610901241,-122.418124262
3253,37.7962454397,-122.423340547
3254,37.7652491154,-122.41638971
3255,37.7604330004,-122.41592985
3256,37.765448018,-122.413107623
3257,37.7628783836,-122.41514433
3258,37.7905770711,-122.420691681
3259,37.7604330004,-122.41592985
3260,37.7874861572,-122.418368839
3261,37.7654140465,-122.475655484
3262,37.7604330004,-122.41592985
3263,37.7634954373,-122.418486297
3264,37.7604330004,-122.41592985
3265,37.7844496613,-122.416075285
3266,37.7634954373,-122.418486297
3267,37.7634954373,-122.418486297
3268,37.7635718956,-122.417332583
3269,37.7851670876,-122.417903978
3270,37.7874861572,-122.418368839
3271,37.7605000726,-122.414845139
3272,37.7925509104,-122.412653223
3273,37.787965257,-122.418467748
3274,37.7571677817,-122.416720982
3275,37.764614699,-122.413310043
3276,37.786566229,-122.418182398
3277,37.7853750846,-122.416261837
3278,37.7636337703,-122.416230393
3279,37.7855804362,-122.412857127
3280,37.7652491154,-122.41638971
3281,37.787965257,-122.418467748
3282,37.7636337703,-122.416230393
3283,37.7620347867,-122.416078424
3284,37.7870372043,-122.418274172
3285,37.7604330004,-122.41592985
3286,37.7844496613,-122.416075285
3287,37.787965257,-122.418467748
3288,37.7907880214,-122.419039119
3289,37.7844496613,-122.416075285
3290,37.7652491154,-122.41638971
3291,37.7604330004,-122.41592985
3292,37.7905770711,-122.420691681
3293,37.7652491154,-122.41638971
3294,37.7594227506,-122.419058868
3295,37.7612142237,-122.416070933
3296,37.7127653524,-122.465214622
3297,37.7531779939,-122.403409085
3298,37.7853750846,-122.416261837
3299,37.7636337703,-122.416230393
3300,37.7874861572,-122.418368839
3301,37.7844496613,-122.416075285
3302,37.7894107633,-122.422139511
3303,37.7874861572,-122.418368839
3304,37.7604330004,-122.41592985
3305,37.7874861572,-122.418368839
3306,37.7905770711,-122.420691681
3307,37.8008726328,-122.426995327
3308,37.7604330004,-122.41592985
3309,37.7891095539,-122.417019321
3310,37.7594801326,-122.418108926
3311,37.7853750846,-122.416261837
3312,37.7901172491,-122.420523936
3313,37.7605000726,-122.414845139
3314,37.7636337703,-122.416230393
3315,37.7869900308,-122.430007139
3316,37.7588955948,-122.414693065
3317,37.7853750846,-122.416261837
3318,37.7636337703,-122.416230393
3319,37.7844496613,-122.416075285
3320,37.7634954373,-122.418486297
3321,37.7889098399,-122.418658295
3322,37.7571005796,-122.417812559
3323,37.7889098399,-122.418658295
3324,37.7951847166,-122.420785994
3325,37.7644278689,-122.408427408
3326,37.7572322279,-122.415629332
3327,37.7863086886,-122.416452066
3328,37.760279276,-122.417566721
3329,37.7604330004,-122.41592985
3330,37.7889062434,-122.433843066
3331,37.7905770711,-122.420691681
3332,37.7652491154,-122.41638971
3333,37.7586968166,-122.417964484
3334,37.7914446364,-122.421720673
3335,37.7891095539,-122.417019321
3336,37.7844496613,-122.416075285
3337,37.7604330004,-122.41592985
3338,37.7851670875,-122.417903978
3339,37.7905770711,-122.420691681
3340,37.7844496613,-122.416075285
3341,37.7620990021,-122.415000537
3342,37.787965257,-122.418467748
3343,37.7905770711,-122.420691681
3344,37.7603656932,-122.417028392
3345,37.7844496613,-122.416075285
3346,37.7870372044,-122.418274172
3347,37.7870372044,-122.418274172
3348,37.7635382941,-122.412301187
3349,37.7872450378,-122.41664237
3350,37.7604330004,-122.41592985
3351,37.7620990021,-122.415000537
3352,37.7877570602,-122.420120319
3353,37.7842362878,-122.417710345
3354,37.788279963,-122.423598601
3355,37.7903690689,-122.422330464
3356,37.7586968166,-122.417964484
3357,37.7571005796,-122.417812559
3358,37.7619029613,-122.418272166
3359,37.7853750846,-122.416261837
3360,37.7844496613,-122.416075285
3361,37.7844496613,-122.416075285
3362,37.7652491154,-122.41638971
3363,37.7905770711,-122.420691681
3364,37.7572322279,-122.415629332
3365,37.7900459017,-122.417209639
3366,37.7853100311,-122.426382821
3367,37.7844496613,-122.416075285
3368,37.7604330004,-122.41592985
3369,37.760301234,-122.418120086
3370,37.7844496613,-122.416075285
3371,37.789829767,-122.418844748
3372,37.7845455355,-122.422840795
3373,37.7636581558,-122.416784837
3374,37.7604330004,-122.41592985
3375,37.7853750846,-122.416261837
3376,37.765448018,-122.413107623
3377,37.7844496613,-122.416075285
3378,37.7727234014,-122.410416664
3379,37.7604330004,-122.41592985
3380,37.7636337703,-122.416230393
3381,37.7870372044,-122.418274172
3382,37.787965257,-122.418467748
3383,37.7643660723,-122.417339032
3384,37.7908244664,-122.418219834
3385,37.7604330004,-122.41592985
3386,37.7874861572,-122.418368839
3387,37.7900459017,-122.417209639
3388,37.7620347867,-122.416078424
3389,37.7905770711,-122.420691681
3390,37.7652491154,-122.41638971
3391,37.7874861572,-122.418368839
3392,37.7604330004,-122.41592985
3393,37.7891095539,-122.417019321
3394,37.7652491154,-122.41638971
3395,37.7851670876,-122.417903978
3396,37.7965510481,-122.405283981
3397,37.7652491154,-122.41638971
3398,37.8008726328,-122.426995327
3399,37.7870372044,-122.418274172
3400,37.7853750846,-122.416261837
3401,37.7586968166,-122.417964484
3402,37.7635718956,-122.417332583
3403,37.7572322279,-122.415629332
3404,37.76296301,-122.413746252
3405,37.7619029613,-122.418272166
3406,37.7636581558,-122.416784837
3407,37.7844496613,-122.416075285
3408,37.7586968166,-122.417964484
3409,37.7905770711,-122.420691681
3410,37.782230587,-122.41029352
3411,37.7586968166,-122.417964484
3412,37.7636979309,-122.415155941
3413,37.7604330004,-122.41592985
3414,37.7633185613,-122.405343618
3415,37.7844496613,-122.416075285
3416,37.7849125738,-122.416235852
3417,37.7586968166,-122.417964484
3418,37.7604330004,-122.41592985
3419,37.785996305,-122.411328369
3420,37.7594801326,-122.418108926
3421,37.787965257,-122.418467748
3422,37.7498292909,-122.418141119
3423,37.7844496613,-122.416075285
3424,37.7651098786,-122.418701003
3425,37.7983109408,-122.42217583
3426,37.7853750846,-122.416261837
3427,37.7874861572,-122.418368839
3428,37.790463178,-122.405941469
3429,37.7889098399,-122.418658295
3430,37.7636337703,-122.416230393
3431,37.7844496613,-122.416075285
3432,37.7634954373,-122.418486297
3433,37.7844496613,-122.416075285
3434,37.7653250853,-122.414222705
3435,37.7620990021,-122.415000537
3436,37.7812707434,-122.411339563
3437,37.7636979309,-122.415155941
3438,37.7652491154,-122.41638971
3439,37.7604330004,-122.41592985
3440,37.7634292328,-122.419515708
3441,37.787965257,-122.418467748
3442,37.769043295,-122.398182124
3443,37.7874861572,-122.418368839
3444,37.7870372044,-122.418274172
3445,37.7727970777,-122.499318734
3446,37.7844496613,-122.416075285
3447,37.7891095539,-122.417019321
3448,37.7545129538,-122.40256106
3449,37.7870372043,-122.418274172
3450,37.7905770711,-122.420691681
3451,37.7870372044,-122.418274172
3452,37.7844496613,-122.416075285
3453,37.7636337703,-122.416230393
3454,37.760301234,-122.418120086
3455,37.787965257,-122.418467748
3456,37.787965257,-122.418467748
3457,37.7861425697,-122.421648984
3458,37.7668698952,-122.416552635
3459,37.7619029613,-122.418272166
3460,37.7844496613,-122.416075285
3461,37.7854812046,-122.421203512
3462,37.7874861572,-122.418368839
3463,37.7605000726,-122.414845139
3464,37.7870631862,-122.41763416
3465,37.7588955948,-122.414693065
3466,37.7905770711,-122.420691681
3467,37.7636979309,-122.415155941
3468,37.7605000726,-122.414845139
3469,37.790577071,-122.420691681
3470,37.7636337703,-122.416230393
3471,37.7844990198,-122.419458073
3472,37.7652491154,-122.41638971
3473,37.7870372043,-122.418274172
3474,37.7369900352,-122.50584333
3475,37.7626952876,-122.418277911
3476,37.7853750846,-122.416261837
3477,37.7636337703,-122.416230393
3478,37.787965257,-122.418467748
3479,37.7844496613,-122.416075285
3480,37.7609899089,-122.412056242
3481,37.7900459017,-122.417209639
3482,37.7844496613,-122.416075285
3483,37.7844496613,-122.416075285
3484,37.7844496613,-122.416075285
3485,37.7844496613,-122.416075285
3486,37.7605000726,-122.414845139
3487,37.7870372044,-122.418274172
3488,37.7604330004,-122.41592985
3489,37.7594884557,-122.417970955
3490,37.7874116183,-122.426699361
3491,37.787965257,-122.418467748
3492,37.7846576329,-122.414433155
3493,37.7620990021,-122.415000537
3494,37.7857446546,-122.405832474
3495,37.7586968166,-122.417964484
3496,37.7636337703,-122.416230393
3497,37.7875490095,-122.421762502
3498,37.787965257,-122.418467748
3499,37.7588312135,-122.415781282
3500,37.7896188193,-122.420497289
3501,37.7651098786,-122.418701003
3502,37.792592291,-122.419404207
3503,37.787965257,-122.418467748
3504,37.7634954373,-122.418486297
3505,37.7923840814,-122.421056878
3506,37.760301234,-122.418120086
3507,37.7620990021,-122.415000537
3508,37.7877570602,-122.420120319
3509,37.7636979309,-122.415155941
3510,37.7870372044,-122.418274172
3511,37.7580774437,-122.414683321
3512,37.7636337703,-122.416230393
3513,37.7603656932,-122.417028392
3514,37.7853750846,-122.416261837
3515,37.7844496613,-122.416075285
3516,37.7914943052,-122.420874632
3517,37.7256933576,-122.45228966
3518,37.7620990021,-122.415000537
3519,37.7602340754,-122.41920825
3520,37.7844496613,-122.416075285
3521,37.7652491154,-122.41638971
3522,37.7863086886,-122.416452066
3523,37.7891095539,-122.417019321
3524,37.7620990021,-122.415000537
3525,37.7636337703,-122.416230393
3526,37.7633185613,-122.405343618
3527,37.787965257,-122.418467748
3528,37.7620990021,-122.415000537
3529,37.7636979309,-122.415155941
3530,37.7844496613,-122.416075285
3531,37.7889098399,-122.418658295
3532,37.7586968166,-122.417964484
3533,37.7604330004,-122.41592985
3534,37.7603656932,-122.417028392
3535,37.7896188193,-122.420497289
3536,37.7636337703,-122.416230393
3537,37.7870372044,-122.418274172
3538,37.7907880214,-122.419039119
3539,37.7842362878,-122.417710345
3540,37.7870372044,-122.418274172
3541,37.7874861572,-122.418368839
3542,37.7596779372,-122.414833494
3543,37.7889098399,-122.418658295
3544,37.787965257,-122.418467748
3545,37.7843944492,-122.416916142
3546,37.788323545,-122.411857033
3547,37.7853750846,-122.416261837
3548,37.7588312135,-122.415781282
3549,37.7844496613,-122.416075285
3550,37.7857602955,-122.409523741
3551,37.7596123169,-122.415921585
3552,37.7896188192,-122.420497289
3553,37.7851670876,-122.417903978
3554,37.7586968166,-122.417964484
3555,37.7636337703,-122.416230393
3556,37.7652491154,-122.41638971
3557,37.7635718956,-122.417332583
3558,37.7896188193,-122.420497289
3559,37.7914943052,-122.420874632
3560,37.7543370821,-122.405455789
3561,37.7646370172,-122.413445536
3562,37.7905770711,-122.420691681
3563,37.7907880214,-122.419039119
3564,37.7636337703,-122.416230393
3565,37.7538078714,-122.403394235
3566,37.7907880214,-122.419039119
3567,37.7896188193,-122.420497289
3568,37.787965257,-122.418467748
3569,37.7609899089,-122.412056242
3570,37.7923840814,-122.421056878
3571,37.7844496613,-122.416075285
3572,37.7604330004,-122.41592985
3573,37.787965257,-122.418467748
3574,37.7634954373,-122.418486297
3575,37.7319093128,-122.493717345
3576,37.7844496613,-122.416075285
3577,37.7910371428,-122.420850403
3578,37.7853750846,-122.416261837
3579,37.762815158,-122.416220196
3580,37.7914943052,-122.420874632
3581,37.790577071,-122.420691681
3582,37.787965257,-122.418467748
3583,37.7844496613,-122.416075285
3584,37.7900459017,-122.417209639
3585,37.7891095539,-122.417019321
3586,37.7604330004,-122.41592985
3587,37.7620990021,-122.415000537
3588,37.7580118295,-122.415770264
3589,37.7889098399,-122.418658295
3590,37.7726948237,-122.422188261
3591,37.7665942917,-122.42022629
3592,37.7626952876,-122.418277911
3593,37.7909741243,-122.41739283
3594,37.7276340993,-122.403595294
3595,37.7754207067,-122.403404791
3596,37.7824263045,-122.420733536
3597,37.7572322279,-122.415629332
3598,37.7580118295,-122.415770264
3599,37.7620990021,-122.415000537
3600,37.7620990021,-122.415000537
3601,37.7914943052,-122.420874632
3602,37.7634292328,-122.419515708
3603,37.7620347867,-122.416078424
3604,37.7874861572,-122.418368839
3605,37.7844496613,-122.416075285
3606,37.7596123169,-122.415921585
3607,37.7844496613,-122.416075285
3608,37.7571005796,-122.417812559
3609,37.7896188192,-122.420497289
3610,37.7870372044,-122.418274172
3611,37.7620990021,-122.415000537
3612,37.7636979309,-122.415155941
3613,37.7777984629,-122.413684555
3614,37.7844496613,-122.416075285
3615,37.79062691,-122.419866694
3616,37.7555687969,-122.416569016
3617,37.7586324052,-122.419052694
3618,37.7874861572,-122.418368839
3619,37.7914943052,-122.420874632
3620,37.7874861572,-122.418368839
3621,37.7874861572,-122.418368839
3622,37.7605000726,-122.414845139
3623,37.7636337703,-122.416230393
3624,37.7905770711,-122.420691681
3625,37.7886989512,-122.420307356
3626,37.7872807076,-122.420021471
3627,37.7853750846,-122.416261837
3628,37.7905770711,-122.420691681
3629,37.7603656932,-122.417028392
3630,37.7604330004,-122.41592985
3631,37.7578884408,-122.417817853
3632,37.7627583408,-122.41718521
3633,37.7754207067,-122.403404791
3634,37.7636337703,-122.416230393
3635,37.7652491154,-122.41638971
3636,37.7905770711,-122.420691681
3637,37.7586968166,-122.417964484
3638,37.7604330004,-122.41592985
3639,37.7586968166,-122.417964484
3640,37.7620347867,-122.416078424
3641,37.7907880214,-122.419039119
3642,37.7629167767,-122.412173946
3643,37.7870372044,-122.418274172
3644,37.7586968166,-122.417964484
3645,37.7636337703,-122.416230393
3646,37.7636337703,-122.416230393
3647,37.7843944492,-122.416916142
3648,37.7844496613,-122.416075285
3649,37.7914943052,-122.420874632
3650,37.7626869632,-122.418415888
3651,37.7844496613,-122.416075285
3652,37.7636979309,-122.415155941
3653,37.7620347867,-122.416078424
3654,37.760322979,-122.41866733
3655,37.7636337703,-122.416230393
3656,37.7908244664,-122.418219834
3657,37.7580118295,-122.415770264
3658,37.7634954373,-122.418486297
3659,37.7638222259,-122.413591696
3660,37.765181804,-122.417488324
3661,37.7849125738,-122.416235852
3662,37.7603656932,-122.417028392
3663,37.7917052018,-122.419225511
3664,37.7586968166,-122.417964484
3665,37.7586968166,-122.417964484
3666,37.7754207067,-122.403404791
3667,37.7578801214,-122.417955822
3668,37.7634954373,-122.418486297
3669,37.7562822237,-122.417802963
3670,37.7900459017,-122.417209639
3671,37.7870372044,-122.418274172
3672,37.7891095539,-122.417019321
3673,37.7636337703,-122.416230393
3674,37.7853750846,-122.416261837
3675,37.786795408,-122.416477398
3676,37.787965257,-122.418467748
3677,37.7921733285,-122.422695629
3678,37.7604330004,-122.41592985
3679,37.7634954373,-122.418486297
3680,37.787965257,-122.418467748
3681,37.7636337703,-122.416230393
3682,37.7815063666,-122.407932868
3683,37.7604330004,-122.41592985
3684,37.762815158,-122.416220196
3685,37.7844496613,-122.416075285
3686,37.7877570602,-122.420120319
3687,37.7777984629,-122.413684555
3688,37.7844496613,-122.416075285
3689,37.7531929151,-122.478618706
3690,37.7903690689,-122.422330464
3691,37.7881786971,-122.416829148
3692,37.7853750846,-122.416261837
3693,37.7914943052,-122.420874632
3694,37.7620990021,-122.415000537
3695,37.7626869632,-122.418415888
3696,37.7914943052,-122.420874632
3697,37.7636337703,-122.416230393
3698,37.7874861572,-122.418368839
3699,37.7636337703,-122.416230393
3700,37.7870372044,-122.418274172
3701,37.8008726328,-122.426995327
3702,37.7620990021,-122.415000537
3703,37.7652491154,-122.41638971
3704,37.7635382941,-122.412301187
3705,37.7636337703,-122.416230393
3706,37.7905770711,-122.420691681
3707,37.7907353817,-122.419888578
3708,37.7578407967,-122.478347225
3709,37.7586968166,-122.417964484
3710,37.762815158,-122.416220196
3711,37.7636337703,-122.416230393
3712,37.7874861572,-122.418368839
3713,37.7634954373,-122.418486297
3714,37.7800356268,-122.409795195
3715,37.7870372044,-122.418274172
3716,37.7887480807,-122.419486234
3717,37.7578884408,-122.417817853
3718,37.7894107633,-122.422139511
3719,37.7872450378,-122.41664237
3720,37.7884881521,-122.421949488
3721,37.7634954373,-122.418486297
3722,37.7889098399,-122.418658295
3723,37.7905770711,-122.420691681
3724,37.7868262082,-122.419930112
3725,37.7851670875,-122.417903978
3726,37.7572322279,-122.415629332
3727,37.7842362878,-122.417710345
3728,37.7620990021,-122.415000537
3729,37.7914943052,-122.420874632
3730,37.7604330004,-122.41592985
3731,37.7620990021,-122.415000537
3732,37.8006252106,-122.422717172
3733,37.7586968166,-122.417964484
3734,37.7603656932,-122.417028392
3735,37.7596123169,-122.415921585
3736,37.787965257,-122.418467748
3737,37.7604330004,-122.41592985
3738,37.7853750846,-122.416261837
3739,37.7627500213,-122.417323189
3740,37.7901172491,-122.420523936
3741,37.7604330004,-122.41592985
3742,37.7619674218,-122.417180449
3743,37.7874861572,-122.418368839
3744,37.7684749113,-122.405828841
3745,37.7620990021,-122.415000537
3746,37.7870372044,-122.418274172
3747,37.7900459017,-122.417209639
3748,37.7886989511,-122.420307356
3749,37.787965257,-122.418467748
3750,37.7571677817,-122.416720982
3751,37.783453212,-122.423477953
3752,37.7896188193,-122.420497289
3753,37.7870372044,-122.418274172
3754,37.7907880214,-122.419039119
3755,37.7620990021,-122.415000537
3756,37.7636337703,-122.416230393
3757,37.7862578546,-122.417295323
3758,37.7853750846,-122.416261837
3759,37.7853750846,-122.416261837
3760,37.7604330004,-122.41592985
3761,37.7620347867,-122.416078424
3762,37.787965257,-122.418467748
3763,37.7611977678,-122.509134839
3764,37.7896188192,-122.420497289
3765,37.7586968166,-122.417964484
3766,37.7578801214,-122.417955822
3767,37.7941753076,-122.407436533
3768,37.7636979309,-122.415155941
3769,37.7636337703,-122.416230393
3770,37.7636337703,-122.416230393
3771,37.7636337703,-122.416230393
3772,37.7604330004,-122.41592985
3773,37.7636337703,-122.416230393
3774,37.7844496613,-122.416075285
3775,37.7635718956,-122.417332583
3776,37.7594884557,-122.417970955
3777,37.787965257,-122.418467748
3778,37.7653161356,-122.415308389
3779,37.7872807076,-122.420021471
3780,37.7844496613,-122.416075285
3781,37.7604330004,-122.41592985
3782,37.765448018,-122.413107623
3783,37.7515249573,-122.405251766
3784,37.7636979309,-122.415155941
3785,37.7894107633,-122.422139511
3786,37.7636337703,-122.416230393
3787,37.7653161356,-122.415308389
3788,37.7874861572,-122.418368839
3789,37.7874861572,-122.418368839
3790,37.7858926099,-122.419739838
3791,37.7626952876,-122.418277911
3792,37.7636979309,-122.415155941
3793,37.7870372044,-122.418274172
